asset_id,maintenance_log,date
HVAC-06,"Duct leakage recorded at flex connector joints, sealed with mastic",09/08/2023
HVAC-06,"Motor run capacitor elevated degraded, replaced during inspection",09/08/2023
HVAC-07,"Suction line frost reported at expansion valve, TXV adjustment required",09/08/2023
HVAC-07,"Refrigerant leak noted at service valve connection, repair scheduled",09/08/2023
HVAC-08,Compressor discharge temperature minor above normal operating range,09/08/2023
HVAC-08,"Head pressure elevated elevated, condenser fan speed checked",09/08/2023
HVAC-01,"Demand-controlled ventilation not responding to CO2 signal, reported",10/08/2023
HVAC-01,"Low-pressure cutout noted repeatedly, refrigerant charge verified",10/08/2023
HVAC-03,"Duct leakage noted at flex connector joints, sealed with mastic",10/08/2023
HVAC-03,"Fan blade imbalance noted, vibration levels measured and recorded",10/08/2023
HVAC-03,"Contactor contacts pitted and worn, replacement observed and scheduled",10/08/2023
HVAC-03,"Condenser coil heavily fouled with debris, cleaning recorded as required",10/08/2023
HVAC-07,Electrical panel voltage fluctuation reported during peak load,10/08/2023
HVAC-08,"Suction line frost noted at expansion valve, TXV adjustment required",10/08/2023
HVAC-08,Control sequence fault observed during changeover between heating and cooling,10/08/2023
HVAC-02,"Demand-controlled ventilation not responding to CO2 signal, recorded",11/08/2023
HVAC-02,"Voltage imbalance minor across phases, supply quality checked",11/08/2023
HVAC-03,"Refrigerant pressure readings outside specification, system checked",11/08/2023
HVAC-03,Control sequence fault reported during changeover between heating and cooling,11/08/2023
HVAC-03,"Control board fault code F58 reported, reset performed",11/08/2023
HVAC-05,"Economiser damper minor slow to respond, actuator recorded and replaced",11/08/2023
HVAC-06,"Outside air damper recorded not fully closing, weather seal replaced",11/08/2023
HVAC-08,"Setpoint drift reported on zone controller overnight, investigated",11/08/2023
HVAC-01,"Return air temperature elevated higher than setpoint, airflow restricted",12/08/2023
HVAC-02,Compressor discharge temperature significant above normal operating range,12/08/2023
HVAC-02,"Blower wheel fouled with debris, intermittent buildup observed and cleaned",12/08/2023
HVAC-03,"Outside air damper noted not fully closing, weather seal replaced",12/08/2023
HVAC-03,"Return air temperature persistent higher than setpoint, airflow restricted",12/08/2023
HVAC-03,"Compressor short-cycling recorded, pressure switch inspected",12/08/2023
HVAC-03,"Scheduling fault — unit failed to start at programmed time, recorded",12/08/2023
HVAC-03,"Smoke detector in AHU compartment activated, area inspected",12/08/2023
HVAC-03,"Terminal block persistent corrosion noted, connections cleaned and tightened",12/08/2023
HVAC-04,"Motor run capacitor significant degraded, replaced during inspection",12/08/2023
HVAC-05,"Demand-controlled ventilation not responding to CO2 signal, noted",12/08/2023
HVAC-05,"Evaporator coil frosting over, defrost cycle initiated",12/08/2023
HVAC-07,"Contactor contacts pitted and worn, replacement noted and scheduled",12/08/2023
HVAC-07,"Suction line frost detected at expansion valve, TXV adjustment required",12/08/2023
HVAC-08,"Overload relay tripped, motor current draw reported as elevated",12/08/2023
HVAC-01,"Voltage imbalance minor across phases, supply quality checked",13/08/2023
HVAC-03,"Return air temperature intermittent higher than setpoint, airflow restricted",13/08/2023
HVAC-03,"Refrigerant charge low — technician noted low refrigerant level, top-up performed",13/08/2023
HVAC-03,"Compressor suction pressure elevated lower than expected, possible refrigerant leak detected",13/08/2023
HVAC-03,"Refrigerant leak noted at service valve connection, repair scheduled",13/08/2023
HVAC-03,"Control board fault code F95 noted, reset performed",13/08/2023
HVAC-04,"Blower wheel fouled with debris, minor buildup recorded and cleaned",13/08/2023
HVAC-04,"Compressor short-cycling detected, pressure switch inspected",13/08/2023
HVAC-05,"Evaporator coil frosting over, defrost cycle initiated",13/08/2023
HVAC-06,"Anti-freeze thermostat setpoint noted as incorrectly set, corrected",13/08/2023
HVAC-06,"Duct leakage reported at flex connector joints, sealed with mastic",13/08/2023
HVAC-06,"Economiser damper persistent slow to respond, actuator observed and replaced",13/08/2023
HVAC-07,"Duct leakage reported at flex connector joints, sealed with mastic",13/08/2023
HVAC-07,"Runtime hours counter minor mismatched with physical log, corrected",13/08/2023
HVAC-07,"Control board fault code F88 observed, reset performed",13/08/2023
HVAC-01,"Control board fault code F25 noted, reset performed",14/08/2023
HVAC-02,Compressor discharge temperature minor above normal operating range,14/08/2023
HVAC-02,"Liquid line sight glass showing bubbles, low refrigerant charge suspected",14/08/2023
HVAC-03,"Return air temperature elevated higher than setpoint, airflow restricted",14/08/2023
HVAC-03,"Earth leakage recorded on compressor motor circuit, insulation tested",14/08/2023
HVAC-03,"Motor run capacitor elevated degraded, replaced during inspection",14/08/2023
HVAC-03,"Vibration isolation mounts significant deteriorated, unit observed as unstable",14/08/2023
HVAC-03,"Control transformer output voltage significant low, unit inspected",14/08/2023
HVAC-03,"Economiser damper minor slow to respond, actuator reported and replaced",14/08/2023
HVAC-03,Refrigerant leak detector alarm recorded in plant room,14/08/2023
HVAC-04,"Anti-freeze thermostat setpoint observed as incorrectly set, corrected",14/08/2023
HVAC-05,"Head pressure significant elevated, condenser fan speed checked",14/08/2023
HVAC-07,"Control transformer output voltage minor low, unit inspected",14/08/2023
HVAC-07,"Alarms suppressed by contractor without authorisation, recorded",14/08/2023
HVAC-07,"Blower wheel fouled with debris, elevated buildup noted and cleaned",14/08/2023
HVAC-07,"Anti-freeze thermostat setpoint recorded as incorrectly set, corrected",14/08/2023
HVAC-08,"BACnet network interruption recorded, gateway settings reviewed",14/08/2023
HVAC-08,"Scheduling fault — unit failed to start at programmed time, noted",14/08/2023
HVAC-03,"Compressor suction pressure significant lower than expected, possible refrigerant leak observed",15/08/2023
HVAC-03,Compressor discharge temperature significant above normal operating range,15/08/2023
HVAC-03,"Overload relay tripped, motor current draw recorded as elevated",15/08/2023
HVAC-06,"Condenser fan motor significant noisy, bearing wear noted",15/08/2023
HVAC-06,"Blower wheel fouled with debris, intermittent buildup observed and cleaned",15/08/2023
HVAC-07,"Outside air damper recorded not fully closing, weather seal replaced",15/08/2023
HVAC-07,"Scheduling fault — unit failed to start at programmed time, observed",15/08/2023
HVAC-07,"Refrigerant leak detected at service valve connection, repair scheduled",15/08/2023
HVAC-07,"BACnet network interruption detected, gateway settings reviewed",15/08/2023
HVAC-01,"Scheduling fault — unit failed to start at programmed time, observed",16/08/2023
HVAC-01,"Head pressure significant elevated, condenser fan speed checked",16/08/2023
HVAC-02,Thermostat setpoint not being maintained — sensor drift detected and suspected,16/08/2023
HVAC-03,"Supply air temperature elevated inconsistent, mixing box damper adjusted",16/08/2023
HVAC-03,"Scheduling fault — unit failed to start at programmed time, detected",16/08/2023
HVAC-03,"Compressor short-cycling recorded, pressure switch inspected",16/08/2023
HVAC-03,"BMS communication timeout observed on unit, manual override applied",16/08/2023
HVAC-03,"Alarms suppressed by contractor without authorisation, observed",16/08/2023
HVAC-05,"Overload relay tripped, motor current draw reported as elevated",16/08/2023
HVAC-05,"Refrigerant leak observed at service valve connection, repair scheduled",16/08/2023
HVAC-06,"Static pressure reading intermittent outside normal range, ductwork inspected",16/08/2023
HVAC-07,"Economiser damper persistent slow to respond, actuator observed and replaced",16/08/2023
HVAC-07,"Blower wheel fouled with debris, elevated buildup observed and cleaned",16/08/2023
HVAC-07,"Suction line frost noted at expansion valve, TXV adjustment required",16/08/2023
HVAC-07,Noise complaint from supply diffuser — turbulence reported,16/08/2023
HVAC-07,"Suction line frost detected at expansion valve, TXV adjustment required",16/08/2023
HVAC-01,Thermostat setpoint not being maintained — sensor drift noted and suspected,17/08/2023
HVAC-02,"Smoke detector in AHU compartment activated, area inspected",17/08/2023
HVAC-02,"Suction line frost recorded at expansion valve, TXV adjustment required",17/08/2023
HVAC-03,Electrical panel voltage fluctuation observed during peak load,17/08/2023
HVAC-03,"Supply air temperature intermittent inconsistent, mixing box damper adjusted",17/08/2023
HVAC-03,"Head pressure minor elevated, condenser fan speed checked",17/08/2023
HVAC-03,"Duct leakage detected at flex connector joints, sealed with mastic",17/08/2023
HVAC-03,Thermostat setpoint not being maintained — sensor drift detected and suspected,17/08/2023
HVAC-03,"Scheduling fault — unit failed to start at programmed time, recorded",17/08/2023
HVAC-04,"Supply fan belt persistent worn, replacement detected and scheduled",17/08/2023
HVAC-04,"Suction line frost recorded at expansion valve, TXV adjustment required",17/08/2023
HVAC-06,Ductwork damper reported as stuck in partially closed position,17/08/2023
HVAC-07,"Control board fault code F55 observed, reset performed",17/08/2023
HVAC-07,"Return air temperature minor higher than setpoint, airflow restricted",17/08/2023
HVAC-07,"Evaporator coil frosting over, defrost cycle initiated",17/08/2023
HVAC-01,"Demand-controlled ventilation not responding to CO2 signal, noted",18/08/2023
HVAC-02,"Setpoint drift detected on zone controller overnight, investigated",18/08/2023
HVAC-03,"Wiring insulation intermittent deteriorated at junction box, rewired",18/08/2023
HVAC-03,"Economiser damper minor slow to respond, actuator noted and replaced",18/08/2023
HVAC-03,"Economiser damper significant slow to respond, actuator reported and replaced",18/08/2023
HVAC-03,"BACnet network interruption recorded, gateway settings reviewed",18/08/2023
HVAC-03,"Duct leakage recorded at flex connector joints, sealed with mastic",18/08/2023
HVAC-05,"Refrigerant charge low — technician detected low refrigerant level, top-up performed",18/08/2023
HVAC-06,"Refrigerant charge low — technician detected low refrigerant level, top-up performed",18/08/2023
HVAC-06,"Refrigerant charge low — technician observed low refrigerant level, top-up performed",18/08/2023
HVAC-06,"Refrigerant pressure readings outside specification, system checked",18/08/2023
HVAC-06,"Condenser coil heavily fouled with debris, cleaning detected as required",18/08/2023
HVAC-07,"BACnet network interruption observed, gateway settings reviewed",18/08/2023
HVAC-07,"Voltage imbalance minor across phases, supply quality checked",18/08/2023
HVAC-07,"Occupancy sensor not triggering correctly, wiring fault observed",18/08/2023
HVAC-07,"Refrigerant leak noted at service valve connection, repair scheduled",18/08/2023
HVAC-07,"Terminal block persistent corrosion reported, connections cleaned and tightened",18/08/2023
HVAC-07,"Terminal block persistent corrosion detected, connections cleaned and tightened",18/08/2023
HVAC-07,Noise complaint from supply diffuser — turbulence noted,18/08/2023
HVAC-07,"Liquid line sight glass showing bubbles, low refrigerant charge suspected",18/08/2023
HVAC-01,"Refrigerant pressure readings outside specification, system checked",19/08/2023
HVAC-01,"Refrigerant pressure readings outside specification, system checked",19/08/2023
HVAC-02,"Fuse blown on control circuit, root cause observed and investigated",19/08/2023
HVAC-03,"Compressor short-cycling recorded, pressure switch inspected",19/08/2023
HVAC-03,"Evaporator coil frosting over, defrost cycle initiated",19/08/2023
